Name	foldEnrichment
chr16:88747344-88747963	45.94
chr16:89006984-89008731	35.85
chr17:4806439-4807360	28.77
chr17:14200211-14201212	23.37
chr17:20129904-20130763	36.69
chr17:25572188-25572950	45.38
chr17:25896138-25897160	36.81
chr17:34797295-34798182	27.65
chr17:35014110-35015116	23.8
chr17:41755118-41755819	43.65
chr17:41909642-41911170	11.73
chr17:42021100-42021946	26.43
chr17:46740326-46741540	26.8
chr17:55183711-55184477	31.02
chr17:60554762-60557387	8.38
chr17:71228072-71228862	20.53
chr17:77770259-77771906	16.79
chr17:78226461-78227240	31.92
chr17:80058234-80060442	7.58
chr17_gl000204_random:55489-57252	29.22
chr19:970387-971266	27.87
chr19:1897344-1898794	14.99
chr19:2610928-2611729	35.46
chr19:4676395-4677778	20.37
chr19:5225652-5226477	33.84
chr19:5369719-5370626	48.71
chr19:5547584-5548481	48.23
chr19:5679579-5681590	5.21
chr19:6501261-6502921	14.41
chr19:10110623-10111491	32.59
chr19:10501284-10501957	35.24
chr19:11265903-11266862	15.06
chr19:33624298-33625093	16.29
chr19:46061461-46062301	18.31
chr1_gl000192_random:482013-483105	7.97
chr2:28675234-28675820	32.86
chr2:69869760-69871777	12.19
chr2:74210294-74213219	14.64
chr2:113016798-113017681	43.02
chr2:119915886-119916902	51.8
chr2:129074819-129077070	22.71
chr2:178770800-178771389	83.76
chr2:200819813-200821032	30.87
chr20:304546-305573	21.45
chr20:5093257-5094358	15.21
chr20:23338007-23339471	21.61
chr20:31057427-31058663	21.62
chr20:47833499-47834134	32.7
chr20:52530636-52532666	11.17
chr20:61639937-61640971	26.07
chr21:34216539-34217865	23.46
chr21:36422752-36424191	29.72
chr21:47060172-47061951	17.82
chr21:47400842-47402721	10.92
chr22:18941787-18942464	28.05
chr22:20273079-20273803	40.4
chr22:21643827-21645241	13.35
chr22:22465054-22465904	44.69
chr22:22549470-22550330	25.23
chr22:32924460-32925294	26.07
chr22:38793725-38795322	18.12
chr22:38909097-38909715	43.28
chr22:39319605-39320970	23.02
chr22:43297763-43299519	23.36
chr3:11102097-11103139	19.19
chr3:14189236-14190519	22.06
chr3:38045632-38046515	30.42
chr3:50283182-50284281	36.14
chr3:50310302-50311356	47.05
chr3:50579663-50580802	36.39
chr3:113250959-113252338	23.33
chr3:152879489-152881427	11.53
chr3:169939577-169941376	14.86
chr3:173112971-173114205	12.71
chr4:89204505-89206370	16.8
chr5:399263-400729	9.88
chr5:10304921-10305719	16.76
chr5:43007982-43009041	16.36
chr5:69710647-69711574	21.49
chr5:132386806-132388707	6.65
chr5:134901454-134902330	29.02
chr5:137945686-137947346	25.59
chr5:139523453-139524259	33.59
chr5:141136616-141137833	37.33
chr5:148750739-148751480	32.83
chr5:150035835-150036808	18.38
chr5:150602413-150604117	12.12
chr5:172329281-172330510	20.11
chr5:175963073-175965340	4.04
chr5:177026371-177027744	10.18
chr6:2790686-2792009	26.67
chr6:13923924-13925780	8.26
chr6:26203999-26205220	14.9
chr6:27094397-27095449	29.58
chr6:27533415-27534505	20.41
chr6:27719525-27720620	16.04
chr6:33392691-33394043	26.72
chr6:37175502-37176370	25.49
chr6:42976262-42977406	34.76
chr6:80254472-80255354	54.26
chr6:135818400-135819275	20.56
chr6:150067184-150068120	18.4
chr7:2748997-2749963	32.35
chr7:43479075-43480243	17.38
chr7:99729615-99730845	28.24
chr7:100964366-100965990	9.16
chr7:105681470-105682207	32.07
chr7:116138979-116141131	9.02
chr7:128169965-128172636	8.69
chr7:149580297-149581397	18.12
chr7:156685578-156686701	13.83
chr8:16884078-16885615	14.92
chr8:37773437-37774470	22.03
chr8:38644192-38645906	13.33
chr8:81785271-81786959	22.04
chr8:99076335-99077628	18.9
chr8:101224813-101226239	11.9
chr8:134581611-134583642	13.52
chr9:34663919-34664835	55.4
chr9:68495368-68496369	33.89
chr9:120249525-120250339	81.55
chr9:127601794-127603425	19.9
chr9:132488648-132489627	25.11
chr9:133301624-133303061	12.29
chr9:133335900-133337209	29.45
chr9:139780279-139782121	8.17
chr9:140419493-140420747	34.76
chrX:47003482-47004921	16.59
chrX:62428921-62430087	17
chrX:71465114-71465926	22.57
chrX:77279686-77280925	29.33
chrX:84364040-84364707	22.66
chrX:117957260-117958922	14.17
chrX:153536139-153537222	18.25
chrX:153942999-153943831	51.16
chr1:3481566-3482424	29.74
chr1:8778593-8779589	29.98
chr1:9352295-9354310	7.82
chr1:12661010-12661985	25.26
chr1:20301218-20302541	26.07
chr1:22968266-22969138	35.6
chr1:25942334-25944006	18.37
chr1:28835430-28837727	10.98
chr1:35207937-35208878	32.83
chr1:37860125-37861328	11.85
chr1:54410860-54412688	15.71
chr1:54547068-54547794	43.59
chr1:70686862-70687917	15.64
chr1:110739497-110740189	41.22
chr1:111216701-111218002	11.5
chr1:113008598-113009355	21.23
chr1:114521189-114522575	17.05
chr1:147726777-147727703	25.69
chr1:155017070-155018528	23.03
chr1:160132085-160132712	44.34
chr1:184191445-184192235	31.87
chr1:200377864-200379510	12.8
chr1:201404636-201405475	33.33
chr1:203237792-203238770	37.17
chr1:204328753-204329696	34.57
chr1:212605980-212607610	9.11
chr1:220262768-220264188	8.89
chr1:223902312-223903467	12.08
chr10:22020867-22021632	43.26
chr10:45472711-45475309	9.25
chr10:45485790-45486383	37.17
chr10:81688951-81689662	35.1
chr10:99647938-99649967	21.05
chr10:104111519-104112632	22.52
chr10:105314503-105315872	13.95
chr10:111968767-111969613	16.73
chr10:118922237-118923138	25.59
chr10:125332573-125333344	25.37
chr11:34126247-34127824	15.21
chr11:46329871-46330948	35.2
chr11:61405559-61406519	40.97
chr11:123447451-123448073	81.6
chr12:2791490-2792763	26.21
chr12:14518161-14519516	19.55
chr12:19592165-19593742	11.9
chr12:53717913-53719060	21.36
chr12:54519728-54521363	9.1
chr12:80328062-80329548	18.25
chr12:98790811-98791900	27.52
chr12:108311782-108313180	33.13
chr12:108910243-108911597	15.15
chr12:110537747-110538689	28.1
chr12:111051541-111052595	19.33
chr12:113899971-113900688	44.79
chr12:123436775-123437473	20.8
chr12:124195958-124197947	12.97
chr13:31247584-31248817	31.04
chr13:73355352-73356599	16.27
chr13:77600046-77601307	40.74
chr13:113260360-113261268	22.75
chr14:21922854-21925346	16.59
chr14:24629920-24630930	22.06
chr14:32546204-32547357	20.95
chr14:50346215-50347466	27.31
chr14:51133788-51135682	13.04
chr14:95908647-95909537	28.14
chr14:102701150-102702080	33.59
chr14:104073153-104074036	23.9
chr14:104376351-104377361	28.86
chr14:105733847-105734712	46.01
chr14:106626588-106627518	58.16
chr14:106993370-106994057	31.19
chr15:31283234-31285081	20.38
chr15:32739185-32739905	62.76
chr15:62352083-62353169	38.34
chr15:74515264-74517780	7.55
chr15:75335041-75335713	21.31
chr15:89904500-89906403	7.35
chr15:90455038-90456605	18.17
chr15:91428984-91429656	36.69
chr16:1299029-1300113	24.26
chr16:3081424-3082242	37.02
chr16:47052082-47052736	39.11
chr16:57610113-57610746	24.7
chr16:67260480-67261687	14.12
chr16:69146304-69147406	35.85
chr16:71445740-71447208	13.97
chr16:85597870-85598708	37.25
chr16:86077696-86078409	29.61
chr16:87357975-87358975	32.31
chr16:88227398-88228276	37.1
chr17:634872-636694	12.42
chr17:4468589-4469402	25.7
chr17:7118032-7119310	17.27
chr17:17747368-17748902	14.79
chr17:38114835-38115818	42.83
chr17:40171603-40172494	21.6
chr17:41983522-41985777	15.93
chr17:47572287-47573218	36.27
chr17:47928882-47929828	21.06
chr17:53045156-53046647	13.85
chr17:59489414-59490733	19.96
chr17:61502527-61503373	44.04
chr17:73422174-73422941	27.93
chr17:80063626-80064946	16.07
chr17:80871253-80872553	22.24
chr18:2655436-2657272	17.1
chr18:3129091-3129795	45.95
chr18:53446959-53448048	19.55
chr18:55802981-55803634	40.19
chr18:74513547-74514403	39.7
chr19:1015539-1017930	4.47
chr19:1260135-1262226	6.84
chr19:10968730-10969711	30.42
chr19:11488752-11489837	25.74
chr19:31173310-31174475	18.62
chr19:36205053-36206551	13.56
chr19:36487187-36488300	9.72
chr19:39452572-39453405	14.43
chr19:40661341-40662159	21.28
chr19:42585238-42586372	26.07
chr19:45348546-45349687	21.18
chr19:47119956-47120822	28.88
chr2:47550030-47550862	37.97
chr2:74668503-74670051	20.11
chr2:200715129-200716355	21.81
chr2:218852408-218853722	18.25
chr2:237993778-237994984	19.86
chr2:242088077-242090479	7.06
chr20:22564441-22566457	15.2
chr20:30326791-30327771	31.38
chr20:31683476-31684304	59.96
chr20:44881963-44882643	35.98
chr20:48000845-48002181	16.7
chr20:56039745-56040589	29.55
chr21:31781127-31781826	31.94
chr21:37407333-37408471	20.76
chr21:38012609-38013626	20.11
chr21:43174104-43175320	19.25
chr22:17847487-17848355	44.68
chr22:18841204-18842499	12.75
chr22:19740465-19741652	18.57
chr22:20810213-20811118	23.25
chr22:35627304-35627993	48.19
chr22:43685728-43687792	9.15
chr3:47890264-47892184	22.64
chr3:48776865-48777998	28.32
chr3:50158216-50160067	16.82
chr3:51976004-51976901	21.85
chr3:126422284-126423518	11.95
chr3:160166843-160168395	15.12
chr3:169684076-169685178	24.7
chr4:48342699-48344512	19.55
chr4:57665836-57666649	34.28
chr5:76439423-76440705	44.6
chr5:92932438-92933474	20.43
chr5:98263314-98265614	15
chr5:134887097-134888198	21.23
chr5:137774199-137776359	5.71
chr5:139090040-139091550	13.04
chr5:142035019-142035828	40.19
chr5:158942833-158943460	45.63
chr5:171709942-171711246	14.9
chr6:39134072-39134744	31.33
chr6:43893909-43896159	4.85
chr6:52589055-52589833	46.56
chr6:99872376-99874215	13.83
chr6:118939752-118940487	30.15
chr6:151645099-151645985	24.78
chr6:152085244-152085913	68.66
chr7:21984797-21986120	24.83
chr7:25219310-25220422	23.58
chr7:35576881-35577570	43.85
chr7:39453459-39454571	34.76
chr7:47293412-47294716	29.63
chr7:65958187-65959295	19.56
chr7:92076364-92077868	14.97
chr7:97500856-97502279	10.29
chr7:99933154-99934350	15.8
chr7:150573679-150574537	28.37
chr8:8527009-8528693	15.24
chr8:10275135-10275776	53.59
chr8:20238061-20238643	67.79
chr8:70602245-70602729	7.99
chr8:144461593-144462352	58.04
chr8:145692892-145694153	22.69
chr9:33415166-33416844	23.28
chr9:34456887-34458892	6.7
chr9:71199335-71200389	60.61
chr9:93955255-93956511	35.06
chr9:132597008-132598594	16.29
chr9:136889958-136892193	10.41
chr9:139266689-139268664	11.73
chr9:140589300-140590419	27.58
chrX:48692059-48694232	11.97
chrX:68757703-68758707	26.89
chrX:106106039-106107442	18.47
chrX:117629245-117630993	17.35
chrX:118252476-118253580	46.78
chrX:118649812-118650763	35.85
chrX:132138865-132139933	25.11
chrX:153043984-153045280	31.58
chr1:724690-727294	4.98
chr1:3535127-3536124	17.82
chr1:3640712-3641484	31.21
chr1:6009249-6010149	43.26
chr1:6298357-6299360	23.39
chr1:11771055-11771839	18
chr1:11919209-11919935	27.7
chr1:11984660-11986645	5.49
chr1:20125686-20127019	27.77
chr1:20966466-20967357	23.13
chr1:23188412-23189146	36.69
chr1:23670300-23671646	22.56
chr1:25829954-25830927	32.83
chr1:29240401-29242284	8.35
chr1:36771725-36773189	18.59
chr1:37329827-37330618	44.18
chr1:38492130-38493219	23.68
chr1:40722902-40724497	7.68
chr1:45479785-45480825	15.59
chr1:45805332-45807167	6.52
chr1:49282962-49283832	43.62
chr1:57110390-57111760	23.06
chr1:78224523-78225720	18.16
chr1:92763608-92764765	17.24
chr1:112050161-112051435	18.12
chr1:115681325-115682277	23.99
chr1:145968309-145970228	4.82
chr1:150943713-150945466	10.35
chr1:150978030-150979755	13.67
chr1:161196692-161197824	15.89
chr1:178971677-178972685	18.62
chr1:180239026-180239988	40.11
chr1:201678454-201679128	32.26
chr1:210573514-210574796	24.77
chr1:214161910-214163510	10.68
chr1:223871211-223872453	24.93
chr1:230767924-230768662	16.55
chr1:231451306-231452214	24.88
chr1:232067289-232068001	22.9
chr1:234678918-234680382	10.86
chr1:241051155-241051910	24.31
chr10:3239306-3240272	19.17
chr10:15412195-15413823	16.7
chr10:30681388-30682199	27.33
chr10:47092117-47093259	20.22
chr10:71875664-71876564	20.11
chr10:79637265-79638363	15.17
chr10:101279451-101280755	12.44
chr10:134937997-134938756	48.03
chr11:1989716-1990954	32.28
chr11:14912381-14914335	11.08
chr11:46550465-46551343	55.62
chr11:64490380-64491568	49.08
chr11:112150496-112151715	20.45
chr12:1799682-1801089	8.38
chr12:3912836-3913540	38.51
chr12:6432003-6433260	22.81
chr12:49946786-49947899	22.45
chr12:71002662-71004289	13.26
chr12:85673568-85674727	29.33
chr12:95043288-95044636	22.16
chr12:98850064-98851351	17.38
chr12:111135709-111136601	32.35
chr12:118025235-118025899	48.88
chr12:121837253-121839011	6.21
chr12:122615189-122616164	28.76
chr12:125040754-125043025	10.03
chr12:125347760-125349245	13.65
chr12:132093293-132094189	46.01
chr12:133004425-133005177	43.65
chr13:21750017-21751393	14.67
chr13:50421873-50422990	23.82
chr13:74708713-74710902	6.72
chr14:19898480-19899408	41.06
chr14:21536390-21537359	16.08
chr14:37641019-37642110	17
chr14:60042905-60043939	38.34
chr14:65231157-65232062	30.9
chr14:74974982-74975700	74.94
chr14:99732689-99733523	29.74
chr14:103240843-103242406	21.73
chr14:103983222-103984803	18.02
chr14:104016114-104017716	17.18
chr14:107012420-107013108	31.29
chr15:30464865-30466188	15.52
chr15:70551906-70553053	22.45
chr15:70557520-70558572	25.2
chr15:75474756-75475610	29.45
chr15:75600283-75601241	22.9
chr15:89437443-89438332	22.39
chr15:96902751-96904626	8.69
chr16:167429-168400	25.23
chr16:441690-442445	37.48
chr16:5074481-5075890	16.76
chr16:16449161-16450038	45.63
chr16:28338003-28338783	47.53
chr16:28699556-28700259	25.33
chr16:54227407-54228161	32.09
chr16:67499455-67500217	27.61
chr16:71400994-71401929	67.04
chr16:88509206-88510242	37.25
chr16:88772166-88773975	15.9
chr16:89976474-89977475	29.8
chr17:8897529-8898223	30.85
chr17:10534208-10535192	48.52
chr17:17654579-17655855	29.49
chr17:36902591-36904382	16.5
chr17:38278546-38279932	15.15
chr17:38573142-38574859	13.96
chr17:39933295-39934720	14.85
chr17:40579914-40580988	27.93
chr17:41750966-41752026	25.64
chr17:41771337-41772283	27.89
chr17:44449594-44451176	5.63
chr17:46088565-46089462	31.87
chr17:66394689-66395781	21.6
chr17:71425407-71426046	32.54
chr17:74275105-74276184	19.55
chr17:76348456-76349729	19.1
chr17:76408161-76409159	33.01
chr17:78387965-78389735	8.07
chr18:2846247-2848497	8.02
chr18:8478435-8479306	59.96
chr18:11518874-11519515	38.56
chr18:45662339-45663733	20.55
chr18:48033231-48034211	26.94
chr19:1617617-1619034	19.12
chr19:6021557-6023161	15.09
chr19:10044657-10045434	31.09
chr19:10620675-10621650	13.55
chr19:10651862-10652731	51.74
chr19:17530542-17531950	13.04
chr19:30572809-30573908	16.16
chr19:32836191-32837233	12.21
chr19:34310476-34312006	6.52
chr19:39359818-39361545	9.05
chr19:40323576-40325333	4.15
chr19:40731322-40733084	7.45
chr19:47290380-47291922	10.51
chr19:47515975-47516851	31.12
chr19:48412357-48413226	19.7
chr19:50315795-50317144	13.04
chr19:50365364-50366896	19.18
chr2:9695288-9696646	22.6
chr2:27272740-27274568	10.59
chr2:27345218-27347245	13.04
chr2:30338021-30339088	41.07
chr2:72364194-72365144	30.9
chr2:86946977-86948613	15.09
chr2:109252554-109253398	74.2
chr2:120233512-120234537	18.05
chr2:128990611-128991442	45.63
chr2:173326587-173328036	32.32
chr2:180724836-180726620	16.16
chr2:232513097-232513715	61.11
chr20:542102-542831	34.16
chr20:719399-720134	25.19
chr20:2501848-2502703	33.98
chr20:24898825-24899842	47.54
chr20:32889687-32891740	7.2
chr20:34680106-34681899	10.53
chr20:38502622-38503233	55.85
chr20:44756632-44757831	21.73
chr20:48124690-48126012	15.41
chr20:56171564-56172665	34.01
chr20:60812817-60815346	8.88
chr20:60941323-60943415	7.33
chr20:62012913-62013775	29.58
chr21:27107038-27108331	10.07
chr21:35762336-35763823	11.21
chr21:37459549-37460683	32.88
chr21:40497443-40498481	19.55
chr21:45444604-45446017	9.92
chr21:46236580-46238205	16.42
chr22:16246010-16246937	21.18
chr22:18374339-18375278	42.83
chr22:18916619-18917705	26.51
chr22:21354083-21355377	18.32
chr22:24917455-24918349	22.45
chr22:30122799-30123761	31.64
chr22:33196871-33198658	11.41
chr22:35776082-35777650	17.21
chr22:41697073-41698095	22.98
chr22:46041260-46042104	35.14
chr3:23784587-23785478	29.08
chr3:31572998-31574628	12.99
chr3:32726120-32727291	24.7
chr3:38042760-38043559	49.97
chr3:49708729-49709729	23.7
chr3:53078731-53080885	12.04
chr3:66550913-66552074	36.04
chr3:183946447-183947791	27.03
chr3:194826818-194827766	37.11
chr3:195361241-195363009	13.84
chr3:197476142-197477253	21.56
chr4:2936216-2937698	20.32
chr4:15655977-15657672	32.59
chr4:87514867-87516776	9.88
chr4:144257852-144259254	22.86
chr5:316612-317753	27.81
chr5:93953520-93955063	8.83
chr5:129103501-129104182	78.25
chr5:131346967-131348361	19.81
chr5:132072305-132073610	8.69
chr5:138060687-138061931	15.75
chr5:141190571-141191659	36.62
chr5:153847027-153847960	19.41
chr5:159738509-159740212	11.53
chr5:175378371-175378983	31.54
chr5:176236080-176238248	9.91
chr6:2998238-2999179	31.38
chr6:30070596-30072049	17.15
chr6:33667991-33668695	35.31
chr6:88117513-88118633	15.01
chr6:131383050-131384738	14.88
chr6:166138485-166139784	27.58
chr7:44516797-44517588	22.35
chr7:74202738-74203811	30.19
chr7:74508002-74509462	21.51
chr7:91808098-91808617	59.96
chr7:96044068-96045491	27.38
chr7:101459628-101461318	27.72
chr7:148580050-148582707	4.44
chr7:151560061-151561028	31.74
chr7:152591336-152592430	33.89
chr7:158233788-158235570	24.53
chr8:25835283-25837248	7.2
chr8:42751550-42753076	21.06
chr8:49048968-49050047	30.96
chr8:49426843-49427982	20.15
chr8:124428276-124429752	16.14
chr8:145691384-145692817	20.4
chr9:109624302-109626434	18.49
chr9:130705780-130706743	28.59
chr9:131200613-131201487	30.57
chr9:135852569-135853631	32.87
chr9:138689323-138690238	18.81
chr9:139218618-139220733	12.7
chrX:16887091-16889670	8.03
chrX:53024598-53025527	24.89
chrX:70889645-70890460	24.07
chrX:83100394-83100961	59.04
chrX:102430947-102431865	41.71
chrX:118369640-118371565	8.24
chrX:129527223-129527854	34.41
chrX:151989450-151990326	48.52
chrX:153149689-153151462	15.93
chr1:1185341-1186721	24
chr1:7130203-7130978	20.01
chr1:15598639-15599659	15.38
chr1:26123100-26124322	18.8
chr1:27188572-27189948	21.18
chr1:27622919-27624018	26.07
chr1:31658354-31658972	46.65
chr1:33935816-33936791	26.07
chr1:91630433-91631376	37.41
chr1:107682438-107685028	11.67
chr1:109234733-109236514	6.52
chr1:112933209-112934312	12.74
chr1:121137543-121139138	6
chr1:148176131-148177333	11.55
chr1:179555242-179556388	29.9
chr1:192777359-192778681	12.03
chr1:209775189-209775799	78.25
chr1:229650405-229650987	29.2
chr1:231860638-231861562	21.61
chr1:244435914-244436829	19.7
chr10:1506155-1507412	16.44
chr10:24485123-24485966	54.44
chr10:64563973-64566059	6.32
chr10:71891592-71893020	11.7
chr10:73368684-73369542	30.42
chr10:74927564-74928798	11.05
chr10:75577677-75578775	22.94
chr10:81964432-81966060	11.39
chr10:86024327-86024860	76.21
chr10:115280756-115281328	55.44
chr10:135126794-135127899	36.07
chr11:2913213-2914569	23.99
chr11:34379826-34381323	17.69
chr11:46388896-46389855	53.91
chr11:58909710-58910976	32.34
chr11:62360800-62361729	47.74
chr11:62673320-62674014	24.44
chr11:68038427-68040182	18.63
chr11:102217218-102218417	24.99
chr11:119404171-119405358	31.04
chr12:678375-679555	24.72
chr12:3068429-3069692	15.75
chr12:12161096-12162443	19.27
chr12:12857248-12858157	26.49
chr12:50560333-50561732	11.76
chr12:53491116-53492300	19.29
chr12:54540220-54541765	19.15
chr12:54552375-54553971	20.06
chr12:55073934-55074682	56.71
chr12:59507273-59508314	29.33
chr12:69004003-69005769	12.4
chr12:69684193-69685254	52.78
chr12:76952542-76954113	14.53
chr12:100535519-100537358	8.33
chr12:110242833-110243653	33.8
chr12:112035084-112037087	6.97
chr12:112818644-112820614	5.59
chr12:121020952-121021895	19.86
chr12:121903779-121906044	13.54
chr13:41495444-41496210	12.73
chr13:48877200-48878625	9.99
chr13:98084957-98087204	7.77
chr14:73703925-73705491	14.98
chr14:92789010-92790512	15.52
chr14:94952173-94953174	26.07
chr14:100070793-100072164	13.09
chr14:100883332-100884447	23.39
chr14:103544412-103545266	32.42
chr14:104808010-104808753	37.41
chr14:105939771-105941951	6.98
chr15:52820243-52821851	12.42
chr15:63333925-63335333	24.44
chr15:64207572-64209229	17.92
chr15:68992162-68993591	9.65
chr15:70324755-70326562	13.75
chr15:70443209-70445601	7.82
chr15:75742616-75744786	6.29
chr15:80351133-80352690	9.53
chr15:98964482-98965480	23.37
chr15:99202245-99202844	39.11
chr15:101833471-101836219	5.14
chr16:102682-104437	12.18
chr16:133191-134839	21.88
chr16:156770-157565	26.45
chr16:777473-779674	9.76
chr16:1428734-1430156	16.86
chr16:2038516-2040574	7.99
chr16:4459087-4460028	27.81
chr16:11499066-11499960	36.23
chr16:12322351-12323256	24.49
chr16:30886072-30887133	8.4
chr16:31153442-31154313	35.4
chr16:66785565-66786224	45.63
chr16:70804387-70805330	29.72
chr16:71756573-71758486	17.6
chr16:88814126-88814978	25.68
chr17:1268610-1270108	30.53
chr17:8064920-8067206	4.35
chr17:29885482-29886473	29.85
chr17:34998065-34999711	22.07
chr17:37023107-37024544	10.74
chr17:41597716-41598974	36.84
chr17:43909290-43910605	18.62
chr17:61689398-61690039	57.94
chr17:72740359-72741287	17.38
chr17:73256858-73258833	6.96
chr17:73389508-73390597	8.77
chr17:77897645-77898791	20.53
chr18:864764-865154	60.44
chr18:11907949-11909364	15.78
chr18:21166038-21167465	20.95
chr18:46423209-46424411	23.06
chr18:56435440-56436388	20.15
chr19:8008610-8009874	17.13
chr19:10369477-10370516	25.23
chr19:10939030-10940552	17.21
chr19:10974771-10975624	19.7
chr19:11353608-11354592	33.13
chr19:11372451-11373928	18.79
chr19:17319998-17321366	11.27
chr19:34118850-34120878	6.83
chr19:37663292-37664220	13.04
chr19:37957364-37958688	5.85
chr19:40810811-40811857	24.62
chr19:42636954-42638158	22.2
chr19:46220250-46221839	13.04
chr2:38151942-38153250	17.86
chr2:42067780-42068398	35.38
chr2:60808680-60809550	41.17
chr2:89131008-89132513	33.74
chr2:95687954-95689211	25.61
chr2:118571898-118572633	33.05
chr2:136498744-136500113	35.03
chr2:197035746-197036855	27.7
chr2:217558791-217559956	32.03
chr2:220040937-220042239	10.93
chr2:232660049-232660855	52.9
chr2:242549427-242550287	37.33
chr2:242604619-242605292	37.34
chr20:2432409-2433273	44.35
chr20:31407591-31408881	22.81
chr20:34893236-34895938	11.45
chr20:37274554-37275353	26.07
chr20:55549434-55550315	27.16
chr20:58318672-58319798	44.48
chr21:32514020-32515687	34.54
chr21:38834750-38836198	31.08
chr21:39723916-39725669	18.35
chr21:43203038-43204547	12.13
chr21:44775506-44776275	32.85
chr22:17198612-17199418	43.26
chr22:19928219-19929538	11.41
chr22:25168344-25169304	25.89
chr22:29708837-29709957	21.73
chr22:35546285-35547230	51.38
chr22:41031740-41033386	16.55
chr22:43742160-43743076	44.97
chr22:47158039-47159239	8.4
chr3:14410797-14412090	22.29
chr3:15309323-15309817	33.22
chr3:49506388-49508465	11.9
chr3:51752953-51753558	36.54
chr3:93692039-93693110	20.56
chr3:125635162-125636443	11.17
chr3:130611710-130613683	11.6
chr3:140910893-140911780	55.87
chr3:194053944-194055057	25.53
chr4:925328-927156	14.34
chr4:8470268-8471097	52.14
chr4:13628697-13629770	22.81
chr4:39528574-39530171	7.45
chr4:128703072-128704842	11.69
chr4:141444825-141445873	44.18
chr5:6780519-6781538	40.41
chr5:67075677-67076945	13.04
chr5:136410711-136411441	41.37
chr5:138940431-138942177	8.21
chr5:153900212-153901197	20.08
chr5:172142770-172144421	21.42
chr5:176056862-176058294	16.52
chr6:3748312-3749089	32.54
chr6:14144791-14145347	30.42
chr6:17804395-17804976	43.85
chr6:26156367-26158049	11.55
chr6:28367091-28367969	14.42
chr6:28602333-28604027	12.28
chr6:30594119-30595118	12.51
chr6:31069892-31070668	31.77
chr6:31758890-31759724	35.31
chr6:35887890-35889330	22.08
chr6:36410230-36411499	17.05
chr6:36590988-36592287	20.32
chr6:42146974-42147924	33.18
chr6:42694126-42695515	34.37
chr6:52128434-52129144	35.6
chr6:134638645-134639373	27.16
chr7:4793298-4794086	43.71
chr7:29233734-29235276	15.87
chr7:42951038-42952178	22.94
chr7:66205173-66206729	22.26
chr7:75495481-75496406	31.02
chr7:95950468-95951916	9.22
chr7:99199297-99200246	32.09
chr7:99716406-99718410	6.67
chr7:102258167-102259917	6.52
chr7:103087303-103088236	57.36
chr7:113725449-113727021	17
chr7:116592734-116594865	5.05
chr7:142490675-142491688	33.77
chr7:149450617-149451384	28.59
chr8:21946214-21947743	6.36
chr8:21987508-21988863	28.15
chr8:26723282-26725072	11.67
chr8:27849321-27850524	23.28
chr8:37376276-37378107	8.85
chr8:73448293-73450063	21.9
chr8:75896265-75897301	32.25
chr9:86594928-86596351	10.53
chr9:88896452-88898452	7.01
chr9:94496612-94497269	53.68
chr9:111695562-111696774	20.15
chr9:114393298-114394178	23.17
chr9:124307910-124308966	41.41
chr9:132998195-132999015	36.81
chr9:136324385-136326199	11.95
chrX:17806367-17807647	29.74
chrX:37430429-37432181	17.18
chrX:53122125-53123879	12.76
chrX:56793308-56795641	8.72
chrX:56804345-56806424	5.86
chrX:68338615-68339599	28.58
chrX:106915928-106916760	26.07
chrX:115056523-115057751	23.53
chrX:135244761-135245639	33.31
chrX:139654679-139655460	40.78
chr1:886510-887568	34.08
chr1:1789814-1791286	18.79
chr1:2337592-2339097	23.48
chr1:11097631-11098200	36.66
chr1:17980007-17980892	37.48
chr1:19970145-19971917	14.12
chr1:25255568-25257185	18.31
chr1:26743301-26743968	28.52
chr1:36029700-36030844	23.39
chr1:41468684-41470136	19.66
chr1:41733832-41734513	32.12
chr1:65532201-65534125	9.54
chr1:100435010-100436163	8.92
chr1:154732784-154733518	21.73
chr1:185702572-185703971	15.64
chr1:210501787-210502997	18.1
chr1:222628215-222629112	34.22
chr1:226098826-226099902	12.64
chr1:233088614-233089119	27.48
chr10:1757889-1758413	37.07
chr10:2881023-2881834	42.07
chr10:45960426-45961102	38.06
chr10:47024431-47025533	12.49
chr10:47089242-47090856	12.76
chr10:74096664-74097546	32.35
chr10:81368145-81369052	42.21
chr10:87860180-87860794	32.54
chr10:90966120-90968211	7.17
chr10:104951780-104953705	7.23
chr10:105245243-105246451	34.96
chr10:112440785-112441390	35.78
chr10:123901782-123902712	20.39
chr11:11988322-11988921	34.71
chr11:33060506-33062075	13.93
chr11:61500620-61501327	30.15
chr11:64035908-64038034	11.53
chr11:64971891-64972739	22.6
chr11:67206507-67207337	55.21
chr11:68868707-68869432	39.53
chr12:4140005-4141331	8.58
chr12:5854171-5854989	42.71
chr12:8012261-8013125	26.48
chr12:51734912-51735626	35.42
chr12:52414099-52415114	27.42
chr12:53618160-53620038	15.98
chr12:56709050-56710474	13.95
chr12:70058635-70059182	28.57
chr12:97542541-97543230	77.13
chr12:107167539-107168911	8.9
chr12:109249910-109252034	9.68
chr12:110177411-110178221	37.07
chr12:118573396-118574877	9.2
chr12:120904299-120905910	15.28
chr12:121789178-121790755	8.3
chr12:122062529-122063260	31.47
chr12:125405661-125407132	10.06
chr13:23948859-23950285	22.65
