Name	foldEnrichment
chr9:34633745-34634449	30.67
chr21:11108834-11109512	30.63
chr9:124040816-124041587	30.63
chr2:219874659-219875453	30.61
chr7:43147862-43148607	30.58
chr2:219761382-219763425	30.57
chr1:54180726-54181757	30.55
chr5:179921052-179922449	30.55
chr9:131935994-131937777	30.54
chr9:74979331-74981192	30.54
chr1:237970038-237970685	30.54
chr15:68596907-68599877	30.52
chr19:10968730-10969711	30.42
chr18:75611898-75612654	30.42
chr10:102825574-102827992	30.38
chr20:442013-444040	30.37
chr4:77227052-77228857	30.36
chr3:50296961-50298451	30.28
chr18:21078641-21079676	30.25
chr11:64611455-64612503	30.22
chr6:53658007-53660987	30.17
chr15:67215301-67216395	30.15
chr22:22901429-22902282	30.12
chr1:9240592-9242956	30.08
chr21:44013054-44014003	30.08
chr12:57486905-57487628	30.08
chr3:12176346-12177128	30.04
chr17:38347450-38348447	30.02
chr19:10602644-10603374	30.02
chr10:128075455-128076957	29.98
chr10:102809663-102810787	29.97
chr20:60984841-60986025	29.93
chr4:9497023-9497993	29.91
chr15:41206495-41207187	29.91
chr17:17855796-17856532	29.89
chr17:54706929-54707823	29.87
chr19:45634054-45634907	29.87
chr7:133825817-133826520	29.83
chr7:150849996-150850812	29.82
chr11:124745741-124747012	29.8
chr19:18521071-18521825	29.8
chr2:192430412-192431602	29.8
chr14:65346834-65347695	29.77
chr1:110036071-110037752	29.74
chr11:47663436-47664524	29.74
chr16:70804387-70805330	29.72
chr1:202104018-202105062	29.72
chr20:39370021-39370806	29.71
chr15:93351520-93353278	29.7
chr16:22110037-22110883	29.69
chr2:231712365-231713229	29.69
chr9:102028676-102029327	29.69
chr17:56277192-56278025	29.63
chr3:46936461-46937213	29.63
chr5:139242425-139243005	29.63
chr20:43361829-43362634	29.58
chr1:205557315-205558261	29.52
chr1:23215442-23216430	29.5
chr15:100243808-100245081	29.44
chr3:75470994-75471631	29.43
chr13:77458368-77458880	29.42
chr20:59695620-59696321	29.38
chrX:77279686-77280925	29.33
chr12:59507273-59508314	29.33
chr17:43462330-43463368	29.22
chr6:33711949-33713239	29.18
chr1:156554528-156555131	29.18
chr1:65360392-65360900	29.18
chr6:33600061-33602383	29.1
chr3:46908012-46908618	29.08
chr17:42192110-42194177	29.07
chr19:8317659-8318455	29.03
chr10:119202117-119203023	29.02
chr17:38183004-38183772	29
chr8:30394524-30395386	28.97
chr8:33281895-33282787	28.91
chr17:43045924-43046571	28.91
chr11:72300765-72301593	28.87
chr10:69548015-69548718	28.82
chr4:40910548-40911232	28.82
chr13:100262835-100263676	28.81
chr19:12868232-12869021	28.77
chr19:43385065-43386003	28.77
chr17:2134716-2135516	28.75
chr8:120427991-120429833	28.7
chr17:72364242-72365110	28.68
chr8:7543899-7544855	28.68
chr1:47153431-47154178	28.68
chr11:113160017-113160689	28.68
chr10:94602653-94603399	28.6
chr15:41220590-41223500	28.59
chr10:104438294-104439279	28.59
chr5:176084920-176085660	28.59
chr10:75172548-75175071	28.58
chr9:140339513-140340835	28.58
chrX:68338615-68339599	28.58
chr5:177888017-177888733	28.54
chr22:50688119-50691503	28.49
chr7:73440830-73441617	28.49
chr6:33332797-33333557	28.49
chr1:202568902-202570028	28.47
chr16:56391487-56392216	28.47
chr2:85980665-85982497	28.44
chr2:27543738-27544489	28.44
chr21:33468804-33469375	28.4
chr1:152430873-152431312	28.4
chr19:4809364-4810067	28.37
chr3:5273736-5274910	28.37
chr5:113785563-113786196	28.34
chr12:45524521-45525092	28.33
chr3:48776865-48777998	28.32
chr22:36634948-36636304	28.31
chr10:51370419-51371466	28.31
chr15:44955261-44956434	28.29
chr3:33480662-33482215	28.24
chr14:75372056-75372958	28.24
chr2:234765769-234766469	28.24
chr8:143750484-143751540	28.21
chr12:54797849-54798720	28.19
chr14:103607183-103608152	28.16
chr7:5598366-5598989	28.16
chr7:12442807-12444039	28.13
chr19:53030061-53030977	28.13
chr17:32490731-32491175	28.11
chr1:228352040-228354876	28.08
chr5:74345388-74346876	28.08
chr22:19155398-19156249	28.08
chr17:2073104-2073882	28.08
chr19:15666522-15668030	28.05
chr5:139049913-139050831	28.05
chr9:38392271-38393163	28.03
chr12:54763823-54764794	27.93
chr13:111064301-111065196	27.93
chrX:45045998-45046930	27.93
chr7:825871-826813	27.93
chr11:116643284-116644339	27.93
chr19:40741124-40742194	27.88
chr8:7744406-7745068	27.85
chr10:71560573-71562983	27.84
chr22:42015930-42018234	27.84
chr2:85956135-85956471	27.82
chr12:111706359-111707179	27.79
chr1:20125686-20127019	27.77
chr13:44360685-44362863	27.75
chr19:18598871-18600363	27.72
chr17:27907108-27908082	27.62
chr1:16368383-16369178	27.59
chr19:45311013-45312002	27.58
chr15:56033738-56036107	27.52
chr7:149916899-149918542	27.52
chr10:48377584-48378350	27.52
chr12:3150462-3151326	27.51
chr1:19667819-19668523	27.48
chr17:56213903-56214682	27.45
chr2:25419055-25419875	27.42
chr22:42336969-42338206	27.41
chr19:45519983-45520607	27.4
chr9:135916056-135917045	27.38
chr2:232578270-232580882	27.33
chr14:106023203-106024058	27.31
chr6:158635027-158635699	27.31
chr1:34925714-34926247	27.31
chr17:60498383-60499134	27.3
chr22:38077341-38078351	27.29
chr17:41917865-41918701	27.26
chr3:184079095-184081595	27.22
chr22:19953139-19954143	27.18
chr16:86553053-86554049	27.16
chr15:46006660-46007353	27.14
chr1:32180540-32181867	27.1
chr6:112120659-112121314	27.08
chr9:140134042-140136740	27.07
chr5:38420466-38421333	27.07
chr5:69006120-69007046	27.05
chr4:2043945-2044887	27
chr6:100676414-100677499	27
chr1:26144199-26145604	26.97
chr1:241586751-241588560	26.96
chr1:155176269-155177391	26.96
chr20:37100868-37102305	26.95
chr6:160940731-160942146	26.94
chr16:1201877-1203145	26.92
chr5:60138596-60140659	26.91
chr16:46722195-46724436	26.89
chr1:48559153-48560095	26.84
chr21:41084864-41085692	26.82
chr11:8240377-8241420	26.8
chr7:151000272-151001194	26.78
chr10:102815038-102815771	26.77
chr16:33722893-33723851	26.72
chr11:250678-251273	26.72
chr9:139257198-139260199	26.68
chr11:71054460-71055178	26.66
chr17:41155569-41156369	26.64
chr1:210033122-210034176	26.64
chr18:24443032-24443684	26.6
chr10:44881795-44882680	26.59
chr14:93626533-93627269	26.57
chr1:35324530-35325908	26.52
chr19:1244079-1244990	26.52
chr2:220385687-220386587	26.51
chr8:30768898-30770218	26.49
chr1:36192178-36193133	26.48
chr10:15017431-15018439	26.45
chr21:38352624-38353697	26.41
chr22:38701441-38702227	26.38
chr19:17558528-17559982	26.37
chr22:30952964-30953741	26.37
chr17:18934237-18936214	26.36
chrX:70365738-70366664	26.36
chr15:73024316-73025501	26.35
chr16:22910110-22910624	26.34
chr1:23823334-23824229	26.28
chr3:140950192-140951669	26.27
chr1:9293978-9295919	26.25
chr10:125318596-125319279	26.25
chr9:126888905-126889652	26.21
chrX:49041967-49043177	26.17
chr8:134221349-134222116	26.07
chr10:11476157-11476885	26.07
chr12:56894603-56895574	26.07
chr1:5890684-5891354	26.07
chr10:3162038-3162821	26.07
chr7:150940810-150943136	26.06
chr14:100412268-100413794	26.03
chr22:20413666-20414255	26.03
chr1:156352472-156353187	26.02
chr10:85786347-85787032	26.01
chr11:123300907-123302747	26
chr19:34711259-34712344	26
chr20:29900649-29901755	25.98
chr14:106518127-106518759	25.93
chr1:712975-714687	25.92
chr19:47860807-47861695	25.91
chr22:31316039-31316666	25.85
chrX:71326948-71327740	25.84
chr8:28258308-28260444	25.81
chr17:16900600-16901308	25.75
chr10:12771289-12772375	25.75
chr1:7058143-7058939	25.73
chr19:50601091-50601782	25.69
chr16:88814126-88814978	25.68
chr17:63552056-63553058	25.66
chr9:35116531-35117436	25.64
chr1:181111388-181112036	25.64
chr14:91843972-91846021	25.62
chr9:127539007-127540263	25.61
chr5:137945686-137947346	25.59
chr22:44319286-44320557	25.56
chr14:96505219-96506837	25.55
chr1:47969307-47969906	25.55
chr11:124734960-124736698	25.5
chr17:73318900-73320148	25.5
chr6:168602053-168602671	25.5
chr1:159181069-159181690	25.48
chr14:75773430-75774841	25.45
chr17:47920919-47921859	25.45
chr5:137558490-137559040	25.45
chr10:23991591-23992304	25.44
chr16:30649232-30649801	25.43
chr15:30697871-30698591	25.39
chr17:7199045-7200255	25.37
chr9:141111260-141111880	25.37
chr4:177713127-177714477	25.35
chr17:72982932-72984863	25.26
chr2:182521114-182522210	25.26
chr14:56889179-56890023	25.26
chr12:50232360-50233420	25.21
chr19:5037590-5040406	25.2
chr15:70557520-70558572	25.2
chr1:175449864-175451452	25.2
chr15:102234314-102235103	25.17
chr6:30364387-30365319	25.14
chr16:53580722-53581758	25.11
chr20:48150553-48151297	25.11
chr15:72094890-72095646	25.11
chr5:149036058-149036632	25.04
chr20:18257334-18257984	25.03
chr12:561935-562996	24.99
chrX:106872606-106873300	24.99
chr20:62328002-62329073	24.98
chr21:46020425-46021999	24.94
chr3:129721369-129722533	24.94
chr7:37955611-37957229	24.89
chr1:211642773-211643918	24.89
chr5:174871293-174872310	24.89
chr16:89859187-89860081	24.89
chr1:119869629-119871009	24.86
chrX:20084944-20085893	24.83
chr20:61491356-61493258	24.81
chrX:31054905-31055727	24.81
chr15:83198851-83200279	24.77
chr1:17251266-17252062	24.77
chr19:28732986-28733919	24.77
chr6:29815531-29816218	24.77
chr8:27062296-27063082	24.77
chr10:126832887-126834469	24.72
chr12:53714759-53716155	24.71
chr7:135346369-135347944	24.7
chr16:57610113-57610746	24.7
chr11:94825684-94826605	24.7
chr3:12036043-12036931	24.7
chr17:41416023-41416910	24.66
chr3:14643131-14645148	24.57
chr1:235666480-235669082	24.54
chr1:202857516-202858628	24.54
chr3:42860822-42861622	24.54
chr1:44398444-44401027	24.48
chr8:28268898-28270478	24.48
chr6:35387157-35388478	24.48
chr7:4869533-4870278	24.37
chr12:48108963-48109742	24.37
chr10:102101933-102102887	24.36
chrX:110079981-110080698	24.34
chr16:29482207-29482987	24.33
chr17:19025042-19025543	24.33
chr11:73675136-73675875	24.29
chr15:65346615-65347210	24.27
chr21:44088510-44089960	24.25
chr9:79611581-79612129	24.22
chr15:85839557-85840504	24.21
chr17:49399595-49400425	24.21
chr2:238380030-238380694	24.21
chr2:232572945-232576240	24.16
chr19:39338773-39342924	24.13
chr3:122397756-122398659	24.12
chr10:102819221-102820169	24.1
chr1:15454791-15455808	24.1
chr20:34099576-34100275	24.07
chr19:54902374-54903898	24.01
chr17:65713513-65714664	23.99
chr17:12906139-12907032	23.99
chr5:154151002-154151609	23.99
chrX:119081142-119081588	23.99
chr5:54471764-54472940	23.96
chr15:51633451-51634651	23.9
chr22:45371047-45372272	23.9
chr19:48316692-48317577	23.9
chrX:131874394-131875264	23.9
chr1:8375674-8376846	23.89
chr16:605531-606503	23.88
chr22:45065316-45066254	23.85
chr17:80279162-80279854	23.82
chr12:6304561-6305318	23.7
chr11:116661822-116662330	23.66
chr1:151973877-151974594	23.65
chr9:68704555-68705017	23.64
chr1:27853640-27855140	23.62
chr1:6613711-6614970	23.61
chr6:41673399-41674282	23.61
chr8:12045786-12046426	23.61
chr16:86794452-86795758	23.59
chr3:117715673-117716778	23.59
chr6:34216031-34217463	23.57
chr14:106790215-106791434	23.56
chr1:51778844-51779730	23.56
chr6:158939360-158940129	23.55
chr16:15313639-15314554	23.54
chr20:62413162-62414329	23.54
chr7:90224751-90227069	23.51
chr1:156110831-156111623	23.46
chr4:110796442-110797681	23.46
chr6:26217085-26217804	23.46
chr1:20982287-20983185	23.44
chr21:45283393-45287743	23.43
chr17:79867739-79871007	23.39
chr21:45431251-45433169	23.39
chr5:149953636-149954664	23.37
chr10:98785116-98785997	23.37
chr5:159507861-159508442	23.36
chr15:76013245-76013985	23.31
chr22:42092897-42093905	23.3
chr1:224832033-224833680	23.24
chr13:53143911-53144860	23.24
chr1:157460332-157460955	23.24
chr3:183959524-183960078	23.24
chr3:56381211-56381863	23.24
chr1:9934723-9936173	23.17
chr1:151128221-151129053	23.17
chrX:82724316-82725156	23.17
chr3:42752998-42753762	23.14
chr5:139064063-139065307	23.13
chr3:128669195-128669808	23.11
chr19:19026282-19026974	23.06
chr2:85996564-85997227	23.06
chr1:155017070-155018528	23.03
chr7:38374977-38375686	22.95
chr16:3201378-3202831	22.9
chr10:95461906-95462996	22.89
chr4:13628697-13629770	22.81
chr19:48210451-48211134	22.81
chr10:95048578-95049347	22.81
chr1:3200101-3201105	22.72
chr20:10654565-10655784	22.69
chr11:59577677-59578461	22.69
chr12:117146702-117147366	22.69
chr17:30788595-30789831	22.67
chr8:8022992-8023622	22.67
chr19:43778473-43779481	22.66
chr6:55039756-55041074	22.64
chr1:111019940-111020705	22.64
chr5:177028356-177029192	22.61
chr2:9695288-9696646	22.6
chr1:199212341-199212922	22.6
chr2:18568464-18569542	22.6
chr19:39125055-39126034	22.56
chr18:34902134-34903158	22.56
chr9:136859133-136860812	22.55
chr21:46011131-46012452	22.52
chr8:37476409-37477261	22.52
chr18:56431193-56432115	22.52
chr12:49946786-49947899	22.45
chr5:44808656-44810277	22.44
chr10:125753668-125755982	22.35
chr16:11042935-11044140	22.34
chr15:41198019-41199388	22.27
chr9:127532948-127533902	22.26
chr6:152956830-152958705	22.23
chr19:44313677-44314688	22.22
chr1:1727660-1728534	22.21
chr1:2242577-2243661	22.16
chr2:113032642-113034022	22.16
chr10:102921270-102922144	22.12
chr15:102041611-102042861	22.11
chr16:626196-627369	22.07
chr10:90976582-90977804	22.06
chr17:72956512-72957244	22.05
chr21:40394573-40395426	22.03
chr17:4486789-4488478	22
chr10:73648345-73649823	22
chr11:18824002-18825456	22
chrX:137210029-137211047	21.97
chr8:42994807-42996664	21.9
chr22:43505890-43508135	21.88
chr7:101181340-101182580	21.88
chr13:47467986-47468918	21.88
chr11:59521207-59522049	21.88
chr5:139536503-139537245	21.87
chr22:46401839-46403049	21.85
chr6:7725962-7729202	21.84
chr16:7317892-7318678	21.8
chr20:62854633-62855358	21.73
chr16:4732657-4733474	21.73
chrX:148827877-148828800	21.73
chr4:125632382-125633973	21.7
chr12:54942950-54944426	21.66
chr10:105127197-105129041	21.65
chr20:23338007-23339471	21.61
chr9:34612668-34613196	21.61
chr20:2736158-2737236	21.59
chr22:45664906-45665480	21.59
chr19:1843380-1845516	21.56
chr5:169407005-169408227	21.56
chr16:9184439-9187463	21.55
chr10:43950146-43951776	21.51
chrX:64254177-64255580	21.46
chr5:140699489-140700199	21.45
chr8:145704141-145704862	21.42
chr16:87416282-87418511	21.38
chr17:45400782-45401725	21.38
chr5:133859572-133863872	21.36
chr19:48351863-48352911	21.35
chr14:74768385-74770130	21.33
chr22:20286497-20287948	21.33
chr19:43262675-43263375	21.33
chr21:37961670-37962280	21.32
chr19:18043146-18044143	21.3
chr1:161043368-161044104	21.29
chr16:3715547-3716515	21.27
chr13:72437889-72442132	21.24
chr17:75538710-75539288	21.24
chr22:25201811-25204062	21.23
chr19:2783191-2783864	21.21
chr15:101790371-101792909	21.2
chr9:71319392-71321162	21.18
chr21:33055207-33055805	21.18
chr17:46145796-46146823	21.16
chr5:77922759-77924103	21.11
chr17:74581683-74582707	21.04
chr8:144699763-144701115	21.03
chr1:986128-987474	21.03
chr5:135527307-135529270	20.95
chrX:154209053-154209721	20.95
chr13:45884895-45885690	20.94
chr19:12907027-12907920	20.91
chr21:37068762-37070072	20.89
chr7:95401489-95402860	20.86
chr1:224709738-224710976	20.86
chr6:79519794-79520382	20.86
chr21:43979919-43980870	20.83
chr17:80570950-80572309	20.79
chr20:56010465-56011327	20.76
chr16:4249959-4250821	20.76
chr20:18039071-18040278	20.7
chr12:133263103-133264722	20.64
chr8:37924355-37925273	20.64
chr14:60981003-60982244	20.64
chr19:38724151-38726047	20.58
chr1:46953187-46954060	20.58
chr14:22191581-22192233	20.51
chr19:41437761-41439509	20.48
chr3:13098341-13100106	20.41
chr8:30583792-30586028	20.39
chr20:30795046-30796090	20.34
chr8:12292776-12294403	20.26
chr10:47092117-47093259	20.22
chr15:89985739-89987387	20.21
chr5:10863712-10864510	20.18
chr13:52701740-52703827	20.15
chr1:46942447-46943713	20.15
chr11:65246767-65248234	20.15
chr9:138113601-138114558	20.1
chr14:30395412-30397516	20.06
chr10:105613163-105615535	20.02
chr2:55449723-55451146	19.99
chr12:69751038-69751647	19.99
chr15:66373099-66374055	19.97
chr1:30558342-30559225	19.96
chr16:353354-354399	19.94
chr13:28366368-28367537	19.9
chr1:110523004-110524255	19.86
chr10:46913693-46914502	19.81
chr10:22392604-22393246	19.81
chr5:176244800-176245957	19.78
chr1:40626592-40628021	19.76
chr10:2970351-2971028	19.75
chr21:47392354-47395586	19.71
chr10:134349223-134351661	19.66
chr7:128784007-128785546	19.64
chr5:134889303-134890134	19.61
chr2:105945789-105946982	19.55
chr2:216877777-216878634	19.55
chr12:1771988-1772779	19.55
chr18:47090399-47091236	19.55
chrX:48332120-48333090	19.55
chr7:89874056-89874805	19.55
chr11:117817629-117818216	19.55
chr21:47517554-47518753	19.5
chr10:79396244-79398669	19.42
chr9:139521202-139522316	19.37
chr5:139166819-139168159	19.36
chr12:111051541-111052595	19.33
chr8:38591904-38592693	19.33
chr19:40926417-40927716	19.21
chr15:57883548-57884801	19.2
chr17:39480225-39480980	19.19
chr22:31342991-31344241	19.17
chr13:111577085-111578185	19.17
chr13:95952788-95954791	19.16
chr22:35652963-35654540	19.15
chr19:11236399-11237667	19.15
chrX:68378021-68379023	19.12
chr15:101661589-101662369	19.12
chr1:230403543-230405165	19.1
chr12:107795929-107796992	19.09
chr1:17081621-17082599	19.03
chr16:29339528-29340525	19.01
chr1:111066967-111068119	19
chr11:64764067-64764848	18.96
chr14:104002509-104003528	18.96
chr11:102139159-102140280	18.93
chr22:39626178-39627070	18.93
chr17:74710912-74712004	18.92
chrX:153189242-153190049	18.89
chr1:15691074-15691805	18.88
chr5:175294451-175295453	18.83
chr15:22386626-22387954	18.77
chr5:133279745-133280560	18.77
chr11:67168587-67169752	18.73
chr1:26232073-26233773	18.7
chr10:87937322-87938635	18.7
chr5:148414837-148415390	18.62
chr1:204005964-204006700	18.61
chr1:108743395-108744011	18.5
chr1:226071421-226072226	18.47
chr5:150035835-150036808	18.38
chr22:25799727-25802078	18.37
chr10:129651948-129652848	18.35
chr22:21354083-21355377	18.32
chr10:49759596-49760501	18.25
chr1:1334112-1336902	18.19
chr17:18863969-18864560	18.19
chr20:1305376-1306394	18.05
chr8:37010453-37011260	18.05
chr1:27894744-27896108	18.02
chr5:124562832-124563669	18.02
chrX:74144184-74145598	18
chr7:102311426-102314125	17.99
chr20:42018610-42019420	17.97
chr3:185292871-185293723	17.89
chr1:160027635-160028630	17.86
chr12:52938045-52938880	17.86
chr2:28614334-28617910	17.85
chr1:76619526-76620932	17.82
chr5:34686818-34687513	17.82
chr17:39843940-39846761	17.81
chr1:118296443-118297282	17.79
chr9:132981786-132983301	17.78
chr6:133561509-133562884	17.74
chr19:48893613-48894339	17.72
chr7:48074696-48076262	17.7
chr7:95704546-95706059	17.66
chr19:33863813-33865893	17.64
chr6:74018052-74020474	17.63
chr1:174768666-174769796	17.61
chr8:23385770-23388105	17.57
chr20:61926371-61927467	17.57
chr7:95156399-95157673	17.57
chr5:140937188-140938040	17.55
chr14:91525930-91527465	17.53
chr11:3190246-3191241	17.53
chr15:44718755-44721006	17.52
chr17:77024213-77025601	17.52
chr17:80512154-80513070	17.51
chr7:151393686-151394721	17.49
chr17:39781916-39783393	17.45
chr15:90743863-90745761	17.44
chr22:20444554-20445597	17.38
chr7:56101321-56102426	17.38
chr11:118660811-118661609	17.38
chr20:62406344-62407052	17.38
chr22:21315811-21316693	17.38
chr3:23986136-23988242	17.32
chr2:134023152-134024655	17.25
chr10:64892393-64893918	17.23
chr3:143690536-143692377	17.21
chr17:38231582-38232512	17.17
chr12:71835534-71836830	17.17
chr6:84245528-84246255	17.17
chr5:31530995-31533611	17.1
chr12:51818124-51819455	17.07
chr3:128879548-128881449	17.05
chr1:6419550-6420448	17.05
chr22:20365537-20366399	17.02
chr12:57520763-57521592	17
chr19:41936688-41937976	16.85
chr11:94821993-94823967	16.84
chr1:72747995-72749900	16.84
chr14:97049885-97051205	16.82
chr17:44272017-44272932	16.82
chr10:75531294-75533546	16.7
chr15:83006607-83007966	16.66
chr12:1714120-1715728	16.65
chr11:82611156-82613220	16.64
chr14:36993832-36995368	16.63
chr12:112204010-112205190	16.62
chr6:168459659-168460475	16.62
chr7:98429248-98429928	16.6
chr12:6308943-6310824	16.59
chr17:81034579-81035364	16.59
chr12:104020139-104020995	16.55
chr6:158986190-158987075	16.51
chr14:106915677-106916539	16.51
chr4:6911029-6913012	16.5
chr1:234225004-234225661	16.49
chr7:35839668-35841942	16.48
chr19:51297588-51299066	16.47
chr7:99642148-99643383	16.47
chr5:162886441-162887490	16.42
chr19:10339000-10340087	16.42
chr10:104153374-104155435	16.39
chr21:46927122-46928650	16.37
chr2:121828401-121829120	16.32
chr17:17946568-17947953	16.29
chr11:27384163-27385269	16.29
chr2:216176271-216177387	16.29
chr7:143318452-143319696	16.29
chr17:48374551-48375254	16.29
chr19:18432318-18435069	16.23
chr9:139307377-139308019	16.17
chr6:33553340-33554341	16.14
chr16:30568753-30570365	16.09
chr15:75227446-75228548	16.07
chr1:16476763-16478290	16.05
chr1:159768356-159769354	16
chr5:69344401-69346101	15.98
chr4:180978998-180981718	15.96
chr5:116790120-116791855	15.9
chr15:66154716-66155430	15.89
chr18:11907949-11909364	15.78
chr5:154429199-154429940	15.75
chr12:110683155-110683936	15.72
chr1:54410860-54412688	15.71
chr1:207494148-207495840	15.69
chr6:88505976-88506832	15.64
chr1:145236286-145237130	15.64
chr7:44886881-44888491	15.57
chr21:46707313-46709101	15.56
chr12:40500309-40501864	15.54
chr16:754422-757380	15.45
chr6:157542097-157543175	15.45
chr19:39965880-39966951	15.44
chr22:25858286-25859130	15.42
chr14:77422094-77423644	15.41
chr16:3354903-3356079	15.41
chr8:37408614-37409655	15.41
chr11:27743777-27745049	15.37
chr4:5888548-5891242	15.31
chr21:45663341-45664706	15.21
chr17:77015458-77016535	15.18
chr19:42829037-42831168	15.14
chr1:54149621-54150503	15.14
chrX:67918668-67919325	15.09
chr3:38065260-38066574	15.07
chr9:22005030-22005892	15
chr7:92076364-92077868	14.97
chr19:48896513-48897568	14.97
chr1:29210481-29211986	14.96
chr6:26203999-26205220	14.9
chr16:88600336-88601914	14.9
chr1:27714475-27715433	14.9
chr16:87884811-87885914	14.9
chr10:112259189-112259849	14.89
chrX:154285010-154286071	14.85
chr7:100486455-100488292	14.83
chr15:90930868-90932232	14.83
chr10:43570758-43571703	14.81
chr2:242823362-242824863	14.8
chr19:44455005-44455914	14.78
chr22:45063833-45064787	14.78
chr1:47087844-47088791	14.75
chr2:68870196-68871325	14.73
chr21:28338240-28339650	14.71
chr15:67373305-67374041	14.67
chr17:29764086-29764899	14.67
chr3:75483189-75484699	14.59
chr12:105073644-105074504	14.57
chr19:36554174-36555051	14.56
chr15:92936648-92938073	14.55
chr1:156389568-156390332	14.53
chr6:30653735-30656987	14.48
chr5:131704816-131706135	14.48
chrX:153191849-153194927	14.45
chr12:80082996-80085448	14.43
chr5:446182-447729	14.43
chr7:100185836-100186787	14.43
chr16:8948137-8949738	14.38
chr19:30746470-30747506	14.34
chr9:102581462-102585773	14.3
chr20:270678-271819	14.3
chr1:21924553-21925444	14.28
chr20:277698-279595	14.26
chr12:56842282-56843561	14.26
chr17:28881969-28883013	14.26
chr22:50684600-50685754	14.26
chr20:48769619-48771262	14.22
chr16:11590690-11591622	14.22
chr1:16480424-16483270	14.19
chr1:203096545-203097677	14.19
chr8:142010994-142012706	14.13
chr12:96182943-96185696	14.06
chr16:89233194-89234450	14.06
chr1:150038737-150040152	14.04
chr17:8924668-8926798	14
chr5:145826142-145827580	14
chr1:205179831-205181143	13.99
chr19:8388995-8389991	13.99
chr7:102120406-102120973	13.99
chr1:23809671-23811135	13.97
chr3:64430311-64431554	13.97
chr19:14626878-14629283	13.94
chr17:7347941-7349336	13.93
chr8:17772092-17772687	13.92
chr17:61698784-61701110	13.9
chr14:101119381-101120332	13.9
chr22:45704591-45706648	13.85
chr7:148981723-148982904	13.83
chr10:101056508-101057287	13.83
chr7:1067561-1069058	13.8
chr1:94701786-94703803	13.76
chr4:25235291-25236912	13.76
chr15:74688630-74689508	13.74
chr11:124669036-124671009	13.66
chr2:166809981-166811105	13.6
chr3:149469801-149470897	13.6
chr16:31212153-31214031	13.57
chr8:38831665-38833347	13.56
chr17:77654573-77655578	13.56
chr19:58330498-58331639	13.54
chr6:7723051-7724109	13.52
chr6:42927772-42929056	13.5
chr9:132250021-132251418	13.47
chr1:37939010-37941383	13.44
chr12:56649920-56650943	13.44
chr5:15008347-15009257	13.44
chr3:197941012-197941834	13.44
chr10:22291515-22293208	13.41
chr10:111922464-111923227	13.41
chrX:134220155-134220891	13.4
chr11:67138588-67139787	13.39
chr6:32920791-32921470	13.38
chr17:78439154-78440686	13.32
chr11:61559172-61560769	13.31
chr17:8089079-8093810	13.3
chr16:30785045-30789846	13.3
chr6:117803175-117805034	13.23
chr7:100053394-100054771	13.22
chr15:68346148-68348047	13.13
chr19:56661973-56663540	13.13
chr15:41135470-41136851	13.04
chr3:46923452-46925158	13.04
chr7:5862363-5863229	13.04
chr1:1986843-1988047	13.04
chr1:6542793-6543936	13.04
chr10:119296316-119297680	13.04
chr18:10131734-10132557	13.04
chr4:186346567-186347771	13
chr22:20203113-20204070	12.99
chr17:47072500-47077047	12.96
chr2:68693423-68694565	12.96
chr1:8021140-8022314	12.88
chr8:90914218-90915496	12.88
chr7:156792760-156794141	12.85
chr22:19277932-19280284	12.78
chr14:20937026-20938656	12.73
chr1:232747043-232748218	12.73
chr6:16513788-16514973	12.71
chr16:67192844-67194782	12.64
chr19:38700034-38702564	12.63
chr4:154143572-154144553	12.63
chr7:100025639-100026628	12.62
chr10:73610443-73611273	12.57
chr6:8063810-8065524	12.53
chr2:220143576-220144967	12.51
chr19:41146032-41147202	12.51
chr17:44343318-44345784	12.49
chr12:26984884-26987178	12.49
chr12:10518336-10520055	12.49
chr3:55522682-55524762	12.42
chr4:78978827-78980514	12.42
chr15:79236993-79237904	12.42
chr1:42920651-42922893	12.38
chr2:238599586-238601797	12.38
chr16:1659989-1661287	12.35
chr1:3816031-3818481	12.32
chr1:151965626-151967203	12.27
chr14:104172833-104174722	12.26
chr21:40751795-40753999	12.25
chr15:66422753-66424006	12.21
chr1:6112692-6113848	12.19
chr17:79949194-79950220	12.17
chr22:22479421-22480956	12.14
chr6:30852064-30853510	12.14
chr1:51439250-51440065	12.14
chr1:28978-29805	12.1
chr6:101328640-101329752	12.1
chr5:138629102-138630683	12.09
chr11:27527722-27528765	12.07
chr21:44312483-44314342	12.06
chr18:52988550-52990267	12.06
chr11:66405299-66406652	11.99
chr8:104426670-104428171	11.99
chr20:20032527-20033737	11.98
chr1:231342516-231343731	11.82
chr10:134184937-134185876	11.81
chr20:3746910-3750004	11.76
chrUn_gl000225:106311-114619	11.75
chr17:46018375-46019619	11.73
chr10:71891592-71893020	11.7
chr4:128703072-128704842	11.69
chr1:182758279-182759420	11.69
chr10:73191254-73192226	11.69
chr14:59655304-59656567	11.67
chr21:43887210-43888118	11.65
chr6:127663876-127665041	11.64
chr15:90792211-90793467	11.64
chr19:4447421-4448544	11.64
chr16:24811606-24812353	11.61
chr11:3818085-3819549	11.59
chr1:111216701-111218002	11.5
chr17:28705481-28707252	11.41
chr3:49906174-49907603	11.34
chr3:135683988-135685726	11.33
chr15:83418724-83419950	11.3
chr4:114899562-114901773	11.28
chr20:17511358-17512461	11.26
chr10:32734462-32735778	11.24
